ID,Produto,Preco,supabase
7910000000000,ENXAGUANTE BUCAL DENTIL 250ML KIDS ZERO ALCOOL BOB ESPONJA$,"R$ 36,43",16434
7910000000000,CREME DENTAL DENTIL BABY S/FLUOR C/XILITOL.CALCIO FRUTINHA 5,"R$ 41,97",16435
7910000000000,CREME DENTAL PROTECT MINT WHITENING 70G,"R$ 24,50",16436
7910000000000,CREME DENTAL PROTECT MINT WHITENING 70G,"R$ 22,36",16437
7910000000000,ENXAGUANTE BUCAL PROTECT MINT MENTA 1X250ML,"R$ 16,64",16438
7910000000000,ENXAGUANTE BUCAL PROTECT MINT ICE S/ALCOOL 1X250ML,"R$ 16,74",16439
7910000000000,CREME DENTAL DENTIL KIDS SLIME (GEL) TUTTI FRUTTI 1X50,"R$ 29,55",16440
7910000000000,CREME DENTAL DENTIL KIDS SLIME (GEL) MORANGO 1X50G R 12284$,"R$ 29,47",16441
7910000000000,DENTIL KIT VIAGEM FLEX VERMELHO (CREME DENTAL+FIO 25M+ESCOVA,"R$ 16,90",16442
7910000000000,KIT J JANINE HAIRCARE CURLS 450/440ML,"R$ 30,22",16443
7910000000000,GEL PEEL OFF DERMACHEM ARGILA NEGRA 60G,"R$ 45,52",16444
7910000000000,DERMACHEM GEL F. PEEL OFF ROSA MOSQUETA 60GR 5813 - 15951,"R$ 47,57",16445
7910000000000,DERMACHEM GEL F. PEEL OFF PEPINO/ARG VERDE 60GR 5815 - 15954,"R$ 32,18",16446
7910000000000,SERUM EFEITO SECATIVO 30ML DER 724,"R$ 21,14",16447
7910000000000,SERUM ANTAGING EFEITO LIFT 30ML DER 718,"R$ 20,84",16448
7910000000000,ALCOOL 70% 100 ML ( SEPTPRO ),"R$ 20,90",16449
7910000000000,ALCOOL GEL 70% (SEPTPROGEL) C/DISP. 440G,"R$ 34,20",16450
7910000000000,DERMACHEM AGUA MICELAR VITAMINA C 250ML 7904 - 16492,"R$ 23,29",16451
7910000000000,DERMACHEM AGUA MICELAR ROSA MOSQUETA 250ML 7903 - 16417,"R$ 28,25",16452
7910000000000,SAB. LIQ. ROSA MOSQUETA 100 ML,"R$ 48,08",16453
7910000000000,SAB LIQ FAC DERMACHEM VITA C 100ML,"R$ 13,89",16454
7910000000000,SAB LIQ FAC DERMACHEM ACIDO SAL 100ML,"R$ 28,95",16455
7910000000000,GEL ESFOL DERMACHEM ENZ PELE OLEOSA 100G,"R$ 24,96",16456
7910000000000,GEL ESFOLIANTE VITAMINA C 100 G,"R$ 45,34",16457
7910000000000,SAB LIQ FAC DERMACHEM MAKE UP 100ML,"R$ 23,57",16458
7910000000000,DERMACHEM AGUA MICELAR ACIDO HIALUR. 250ML 7901 - 19096,"R$ 30,63",16459
7910000000000,SERUM BIORETINOL 30 ML,"R$ 19,17",16460
7910000000000,PREVENT C 1G 10CPR EFERV (VITAMINA C),"R$ 68,85",16461
7910000000000,MASC FAC PO PEEL OFF 10GR,"R$ 42,48",16462
7910000000000,ACNASE GEL ESFOLIANTE 80G,"R$ 49,28",16463
7910000000000,SH TURMA MONICA SUAVE CABELOS DELICADOS 200ML/PAN,"R$ 30,45",16464
7910000000000,SHAMP TURMA MONICA CAMOMI CABELOS CLAROS 200ML,"R$ 18,44",16465
7910000000000,COND TURMA MONICA SUAVE CABELOS DELICADOS 200ML/PAN,"R$ 42,70",16466
7910000000000,COND TURMA MONICA CAMOMILA CABELOS CLAROS 200ML/PAN,"R$ 32,82",16467
7910000000000,CREME ASSADURAS TURMA MONICA BRANCO OXIDO ZINCO 30G/,"R$ 40,53",16468
7910000000000,CREME ASSAD. TURMA MONICA TRANSP OLEO AMENDOAS 30G,"R$ 34,91",16469
7910000000000,AGUA COLONIA TURMA MONICA CHEIRINHO MEU BEBE 100ML/PAN,"R$ 18,92",16470
7910000000000,SAB LIQ TURMA MONICA CABECA/ PES GLIC ALOE VERA 200ML,"R$ 13,10",16471
7910000000000,SAB LIQ TURMA MONICA CABECA /PES PEROL FRUTAS VERMS 200ML,"R$ 38,01",16472
7910000000000,TALCO TURMA MONICA VEG BONS TEMPOS LAVANDA 200G/PAN,"R$ 25,01",16473
7910000000000,TALCO TURMA MONICA VEG CHEIRINHO MEU BEBE 200G/PAN,"R$ 46,67",16474
7910000000000,SAB TURMA MONICA BABY VEG GLIC HIDRATANTE 80G/PAN,"R$ 27,64",16475
7910000000000,SAB TURMA MONICA BABY VEG OLEO LAVANDA 80G/PAN,"R$ 26,95",16476
7910000000000,SAB TURMA MONICA BABY VEG EXTRATO CAMOMILA 80G/PAN,"R$ 27,91",16477
7910000000000,BRUMA FACIAL FIXADORA PERFECT GLOWHB-334,"R$ 29,08",16478
7910000000000,VERNIZ LABIAL STAR MIGA 4ML,"R$ 31,70",16479
7910000000000,PO FACIAL ANTIOLEOSIDADE 13G,"R$ 46,58",16480
7910000000000,FORTSKIN INTENSIVO 300ML DERMO FACIAL,"R$ 40,85",16481
7910000000000,FORTSKIN SENSICALM 300ML DERMO FACIAL,"R$ 25,57",16482
7910000000000,MASCARA CIRURGICA TRIPLA DESC 50X1 BRANCA/LIFEPROTECT,"R$ 28,55",16483
7910000000000,/PALITO INDIANO MK0004,"R$ 19,03",16484
7910000000000,ELASTICO P/ CABELO 18 UNIDADES - MK0059,"R$ 49,88",16485
7910000000000,PINCEL APLICADOR MK0066,"R$ 49,36",16486
7910000000000,ELASTICO P/ CABELO C/ 8UN MK0073,"R$ 45,95",16487
7910000000000,ESCOVA P CABELOS SUPERFLEX ROSA MK0080,"R$ 43,22",16488
7910000000000,ELASTICO P/ CABELO C/ 2UN MK0097,"R$ 38,19",16489
7910000000000,ESCOVA P CABELOS SUPERFLEX ROXA MK0103,"R$ 34,83",16490
7910000000000,ELASTICO SILICONE C/ 150 UN MK0127,"R$ 30,05",16491
7910000000000,ELASTICO P/ CABELO 18 UNIDADES - MK0554,"R$ 39,40",16492
7910000000000,KIT PENTES C/ 6 UN MK0592,"R$ 32,79",16493
7910000000000,PINCA BLACK PONTA DIAGONAL MK0738,"R$ 16,73",16494
7910000000000,ESCOVA ALUMINIO R-12,"R$ 22,02",16495
7910000000000,ESCOVA OVAL ROSA MK0851,"R$ 15,81",16496
7910000000000,ESCOVA OVAL ROXA MK0868,"R$ 27,60",16497
7910000000000,ESCOVA OVAL PRETO MK0875,"R$ 41,13",16498
7910000000000,ESCOVA TOP CACHOS MK0998,"R$ 23,05",16499
7910000000000,/ESCOVA DESEMBARACANTE COLORS MK,"R$ 23,49",16500
7910000000000,PINCA PRATA PONTA FINA MK1025,"R$ 23,69",16501
7910000000000,KIT MANICURE INF C/ 3 ITENS- ROSA MK1063,"R$ 38,75",16502
7910000000000,KIT MANICURE INF C/ 3 ITENS- AZUL MK1070,"R$ 28,12",16503
7910000000000,ESCOVA DESEMBARACANTE COLORS,"R$ 19,08",16504
7910000000000,UNHAS POSTICAS BAILARINA MK1155,"R$ 45,28",16505
7910000000000,UNHAS BABY BOOMER BAILARINA MK1162,"R$ 28,92",16506
7910000000000,UNHA FRANCESINHA MATTE PRETO MK1179,"R$ 18,05",16507
7910000000000,UNHA FRANCESINHA MATTE VINHO MK1186,"R$ 42,66",16508
7910000000000,UNHA SOFT & COLORS PRETO MK1193,"R$ 21,04",16509
7910000000000,PRENDEDOR P CABELO TAM G MK1292,"R$ 30,76",16510
7910000000000,PRENDEDOR P CABELO TAM G MK1308,"R$ 31,27",16511
7910000000000,PRENDEDOR P CABELO TAM G MK1315,"R$ 35,23",16512
7910000000000,PRENDEDOR P CABELO TAM G MK1322,"R$ 46,88",16513
7910000000000,PRENDEDOR P CABELO TAM P MK1339,"R$ 30,85",16514
7910000000000,PRENDEDOR P CABELO TAM P MK1346,"R$ 24,14",16515
7910000000000,PRENDEDOR P CABELO TAM P MK1353,"R$ 34,76",16516
7910000000000,PRENDEDOR P CABELO TAM P MK1360,"R$ 35,94",16517
7910000000000,PRENDEDOR P CABELO TAM P MK1377,"R$ 49,37",16518
7910000000000,PRENDEDOR P CABELO TAM P MK1384,"R$ 27,80",16519
7910000000000,PRENDEDOR P CABELO TAM M MK1391,"R$ 16,18",16520
7910000000000,PRENDEDOR P CABELO TAM M MK1407,"R$ 26,86",16521
7910000000000,ELASTICO P CABELO C 6 UN MK1513,"R$ 20,04",16522
7910000000000,ELASTICO SILICONE C 60 TRANSP. MK1551,"R$ 16,10",16523
7910000000000,KIT INFANTIL ELASTICOS P CABELO MK1636,"R$ 26,04",16524
7910000000000,KIT INFANTIL ACESSORIOS P CABELO MK1643,"R$ 31,15",16525
7910000000000,ELASTICO P CABELO CETIM BLACK MK1742,"R$ 15,38",16526
7910000000000,ELASTICO P/ CABELO 18 UN BLACK MK1759,"R$ 23,46",16527
7910000000000,ELASTICO P CABELO C/ 4 MK2176,"R$ 43,97",16528
7910000000000,ELASTICO P CABELO C/ 6 MK2183,"R$ 30,07",16529
7910000000000,ESCOVA DEFINE THERAPY MK2749,"R$ 27,62",16530
7910000000000,CAIXA MASCARA TRIPLA DESCARTAVEL BRANCA C/50,"R$ 46,21",16531
7910000000000,SERINGA 3ML C/AG 30MM SLIP HC444 MULTIL,"R$ 22,95",16532
7910000000000,SERINGA10ML S/AG LOCK HC453 ROSCA MULTI,"R$ 44,87",16533
7910000000000,FITA KIINESIO,"R$ 37,23",16534
7910000000000,REN COLAGENOHIALUR SAB.TANGERINA 216G,"R$ 15,65",16535
7910000000000,REN COLAGENOHIALUR SAB.CRANBERRY 216G,"R$ 27,15",16536
7910000000000,REN COLAGENOHIALUR SAB.LIMAO 216G,"R$ 38,58",16537
7910000000000,REN COLAGENOHIALURVER FRUTTROPI,"R$ 34,10",16538
7910000000000,KIT MASC DABELLE CRONOG CAP C/3 400G,"R$ 28,42",16539
7910000000000,MEU CRONOGRAMA PERFEITO 270 G,"R$ 49,68",16540
7910000000000,KIT DABELLE SHAMPOO RESGATA FIOS 250 +CO 200 2X1,"R$ 36,03",16541
7910000000000,KIT EICO (SH+COND) BABOSA 800/750ML,"R$ 32,72",16542
7910000000000,KIT EICO (SH+COND) CAB LONGOS 800/750ML,"R$ 14,43",16543
7910000000000,KIT EICO (SH+COND) MANDIOCA 800/750ML,"R$ 16,15",16544
7910000000000,KIT EICO (SH+COND) DESLISA 800/750ML,"R$ 40,78",16545
7910000000000,MASC CAP EICO MANDIOCA 1KG,"R$ 14,67",16546
7910000000000,REP PONTAS DABELLE ABACATE 75ML,"R$ 22,59",16547
7910000000000,KIT S CASA (SH+COND) HID INTEN 800/750ML,"R$ 13,32",16548
7910000000000,KIT S CASA (SH+COND) CRONO PRO 800/750ML,"R$ 15,08",16549
7910000000000,OLEO EM CREME DABELLE SOS CRESC 190ML,"R$ 33,51",16550
7910000000000,OLEO EM CREME DABELLE CACHOS ONDA 190ML,"R$ 42,77",16551
7910000000000,KIT DABELLE (SH+COND) EXPLO BRILHO 425ML,"R$ 49,89",16552
7910000000000,KIT EICO S CASA (SH+COND) CACHO DEF 800/750ML,"R$ 40,96",16553
7910000000000,MASC CAP EICO PRO OLEO SUBLIME 300G,"R$ 42,25",16554
7910000000000,MASC CAP EICO PRO FORCA E CRESC 300G,"R$ 44,41",16555
7910000000000,FLUIDO EICO PRO OLEO SUBLIME 200ML,"R$ 48,40",16556
7910000000000,KIT EICO (SH+COND) CURA FIOS 800/750ML,"R$ 21,63",16557
7910000000000,OLEO DABELLE ARGAN 45ML,"R$ 46,88",16558
7910000000000,KIT SH+CO DABELLE MILAGRES DO MEL 425ML UN/0001,"R$ 46,69",16559
7910000000000,OLEO DABELLE ROSA MOSQUETA 45ML,"R$ 36,85",16560
7910000000000,OLEO REPAR DABELLE MILAGRES DO MEL 75ML,"R$ 35,63",16561
7910000000000,KIT EICO (SH+COND) ROSA MOSQUE 800/750ML,"R$ 20,79",16562
7910000000000,SHAMPOO INFANTIL SALON LINE DEFINIÇÃO 300ML,"R$ 34,87",16563
7910000000000,COND.S.LINE KIDS SOS DEFINIÇÃO 300ML,"R$ 28,45",16564
7910000000000,ATIVADOR DE CACHOS SALON LINE SOS KIDS DEFINIÇÃO 300ML,"R$ 33,64",16565
7910000000000,CREME .HID.MASC.S.LINE KIDS 300g,"R$ 34,89",16566
7910000000000,SPRAY CAP SALON LINE MEU LISINHO KIDS DESEMB 240ML/SAL,"R$ 32,35",16567
7910000000000,GELATINA SALON LINE #TDC LINHACA 550G/SAL,"R$ 23,98",16568
7910000000000,GELATINA CAPILAR SALON LINE BABOSA GEL FIXACAO 1X550GR,"R$ 17,21",16569
7910000000000,GELATINA SALON LINE #TDC RICINO 550G/SAL,"R$ 17,60",16570
7910000000000,MASCARA SALON LINE TO D. CACHO . MAION. OLIVA 500GR,"R$ 23,99",16571
7910000000000,MASC. SALON LINE TO D. CACHO AMIDO DE MILHO MAION500GR,"R$ 42,47",16572
7910000000000,MASC CAP SALON LINE MEU LISO MATIZADORA CASTANHO 300G/SAL,"R$ 23,15",16573
7910000000000,MASC CAP SALON LINE MEU LISO MATIZAD. PRETO 300G/SAL,"R$ 16,34",16574
7910000000000,MASCA. SALON LINE SOS CRONOCAPILAR HIDRATACAO 300G/SAL,"R$ 16,03",16575
7910000000000,MASCA. SALON LINE SOS CRON CAPILAR RECONSTR. 300G/SAL,"R$ 42,96",16576
7910000000000,MASCAR. SALON LINE SOS CRONOG CAPILAR NUTRICAO 300G/SAL,"R$ 37,61",16577
7910000000000,MASCA. SALON LINE SOS CRON. CAPILAR FORCA CRESCIM 300G,"R$ 18,33",16578
7910000000000,CR PENT S LINE AZEITE OLIVA 1KG,"R$ 21,51",16579
7910000000000,CREME PENTEAR SALON LINE SUPER CONTROLE 1X1L,"R$ 13,04",16580
7910000000000,CREME PENTEAR SALON LINE SUPER DESEMBARACO 1X1L,"R$ 38,92",16581
7910000000000,MATIZADOR SALON LINE TODECACHO MAIONESE PRETA 1X500GR,"R$ 25,68",16582
7910000000000,CREME PENTEAR SOS CACHOS ACIDO HIALURONICO 1X300ML,"R$ 33,17",16583
7910000000000,ATIVADOR SALON LINE SOS CACHOS ACIDO HIALUR 1X300ML,"R$ 29,63",16584
7910000000000,MASC CAP SALON LINE #TDC PIGMENTANTE VERMELHO 150ML/SAL,"R$ 42,86",16585
7910000000000,MASC CAP SALON LINE #TDC PIGMENTANTE PRETO 150ML/SAL,"R$ 15,70",16586
7910000000000,MASC CAP SALON LINE #TDC PIGMENTANTE CASTANHO 150ML/SAL,"R$ 19,61",16587
7910000000000,MASC CAP SALON LINE #TDC PIGMENTANTE PRATA 150ML/SAL,"R$ 15,25",16588
7910000000000,CR PENT SALON LINE SOS CHEBE 300ML/SAL,"R$ 30,01",16589
7910000000000,ATIV CACHOS SALON LINE SOS CHEBE 300ML/SAL,"R$ 28,23",16590
7910000000000,SHAMPOO SALON LINE MEU LISO MATIZADOR PRETO 1X300ML,"R$ 32,70",16591
7910000000000,CONDICIONADOR SALON LINE MEU LISO MATIZADOR PRETO 1X300ML,"R$ 28,85",16592
7910000000000,SPRAY SALON LINE MATIZADOR MEU LISO MULTIACAO LOIRO 1X240ML,"R$ 49,27",16593
7910000000000,GELATINA INFANTIL SALON LINE MEU LISINHO GLITTER 1X300GR,"R$ 26,96",16594
7910000000000,CREME DEFINIDOR SALON LINE TO DE CACHO EFEITO NATURAL 1X300M,"R$ 17,07",16595
7910000000000,CREME DEFINIDOR SALON LINE TO DE CACHO EFEITO FITAGEM 1X300M,"R$ 44,10",16596
7910000000000,CREME DEFINIDOR SALON LINE TO DE CACHO EFEITO PROLON 1X300ML,"R$ 23,80",16597
7910000000000,CREME DEFINIDOR SALON LINE TO DE CACHO EFE DEFR 1X300GR,"R$ 41,55",16598
7910000000000,GELAT S LINE TO CACHO ESTILIZACAO 550G,"R$ 32,77",16599
7910000000000,RECARGA QUERATINA SALON LINE MEU LISO RESTAURACAO 1X80GR,"R$ 23,86",16600
7910000000000,GELAT S LINE TO CACHO EXTRA FORTE 280G,"R$ 47,56",16601
7910000000000,GELAT S LINE TO CACHO FORTE 280G,"R$ 46,78",16602
7910000000000,SPRAY SALON LINE SOS BOMBA ORIGINAL CRESCIMENTO 1X120ML,"R$ 44,31",16603
7910000000000,TONICO SALON LINE SOS BOMBA ORIGINAL NOTURNO CRESCIMENT 1X10,"R$ 14,46",16604
7910000000000,SHAMPOO SALON LINE SOS CACHO ARGININA 1X300ML,"R$ 40,45",16605
7910000000000,CONDICIONADOR SALON LINE SOS CACHO ARGININA 1X300ML,"R$ 40,29",16606
7910000000000,MASCARA SALON LINE SOS CACHO ARGININA 1X1KG,"R$ 47,09",16607
7910000000000,CREME PENTEAR SALON LINE SOS CACHO ARGININA 1X1KG,"R$ 20,11",16608
7910000000000,CREME PENTEAR SALON LINE KIDS NUTRICAO EM ACAO 1X300ML,"R$ 40,75",16609
7910000000000,MATIZADOR SALON LINE TODECACHO MAIONESE PRETA 1X300GR,"R$ 14,86",16610
7910000000000,MATIZADOR SALON LINE TODECACHO MAIONESE AZUL 1X300GR,"R$ 13,21",16611
7910000000000,ATIVADOR SALON LINE SOS CACHOS QUERATINA RECARGA 1X300ML,"R$ 44,63",16612
7910000000000,CREME PENTEAR SALON LINE SOS CACHOS QUERATINA RECA 1X1KG,"R$ 23,37",16613
7910000000000,QUERATINA SALON LINE SOS CACHOS RECARGA 1X80GR,"R$ 35,53",16614
7910000000000,CREME PENTEAR SALON LINE CACHINHOS SEM NOS KIDS 1X1KG,"R$ 24,96",16615
7910000000000,CREME PENTEAR SALON LINE TODECACHINHO BABY 1X300ML,"R$ 15,47",16616
7910000000000,MATIZADOR SALON LINE MAIONESE MARSALA ROXO 1X300GR,"R$ 13,39",16617
7910000000000,MASCARA SALON LINE CONDICIONANTE MATIZ ROXA 1X300G,"R$ 21,24",16618
7910000000000,SHAMPOO SALON LINE MEU LISO MATIZADOR ANTICOBRE 1X300ML,"R$ 25,65",16619
7910000000000,MASCARA SALON LINE MEU LISO MATIZ ANTICOBRE 1X300ML,"R$ 20,00",16620
7910000000000,SHAMPOO SALON LINE TODECACHO HIDRATACAO PREENC 1X250ML,"R$ 24,64",16621
7910000000000,SHAMPOO SALON LINE TODECACHO NUTRICAO REPOSITORA 1X250ML,"R$ 36,99",16622
7910000000000,SHAMPOO SALON LINE TODECACHO REPARACAO FORTAL 1X250ML,"R$ 39,45",16623
7910000000000,CONDICIONADOR SALON LINE TODECACHO REPA FORTALE 1X250M,"R$ 35,13",16624
7910000000000,CONDICIONADOR SALON LINE TODECACHO NUTRICAO REPOSI 1X250,"R$ 31,67",16625
7910000000000,CONDICIONADOR SALON LINE TODECACHO HIDRA PREENCHED 1X250M,"R$ 39,88",16626
7910000000000,SPRAY DEFRIZANTE SALON LINE MEU LISO PROT TER DEMAIS 1X240ML,"R$ 40,47",16627
7910000000000,SPRAY DEFRIZANTE SALON LINE MEU LISO PROT TER MUITO+LIS 1X24,"R$ 22,72",16628
7910000000000,MASCARA SALON LINE TODECACHO MATIZ CHOCOLATE 1X300GR,"R$ 13,80",16629
7910000000000,MASCARA SALON LINE TODEC MATIZ VERMELHO CEREJA 1X300GR,"R$ 39,93",16630
7910000000000,MASCARA SALON LINE TODECACHO MATIZ RUIVO NATURAL 1X300GR,"R$ 19,29",16631
7910000000000,MASCARA SALON LINE TODECACHO HIDRATACAO PREENC 1X300GR,"R$ 38,68",16632
7910000000000,MASCARA SALON LINE TODECACHO NUTRICAO REPOSITORA 1X300GR,"R$ 45,69",16633
7910000000000,MASCARA SALON LINE TODECACHO REPARACAO FORTAL. 1X300GR,"R$ 30,90",16634
7910000000000,SHAMPOO SALON LINE SOS BOMBA FORCA E ENGROSS 1X300ML,"R$ 47,91",16635
7910000000000,CONDICIONADOR SALON LINE SOS BOMBA FORCA ENGROSS 1X300,"R$ 24,03",16636
7910000000000,CREME PENTEAR SALON LINE SOS BOMBA FORCA ENGROSSAMENTO 1X300,"R$ 24,56",16637
7910000000000,MASCARA SALON LINE SOS BOMBA FORCA ENGROSSAMENTO 1X300GR,"R$ 18,12",16638
7910000000000,SPRAY SALON LINE SOS BOMBA FORCA E ENGROSSAMENTO 1X240ML,"R$ 15,97",16639
7910000000000,CREME PENTEAR SALON LINE TODECACHO COCO 1X300ML,"R$ 44,18",16640
7910000000000,CREME PENTEAR SALON LINE TODECACHO BABOSA 1X300ML,"R$ 36,04",16641
7910000000000,CREME PENTEAR SALON LINE TODECACHO VINAGRE DE MACA 1X300ML,"R$ 35,80",16642
7910000000000,ATIVADOR DE CACHOS SALON LINE TODECACHO DAY AFTER 1X300ML,"R$ 48,63",16643
7910000000000,ATIVADOR DE CACHOS SALON LINE CACHOS DOS SONH 1X300,"R$ 22,15",16644
7910000000000,ATIVADOR DE CACHOS SALON LINE TO CRESPO DIVINO 1X300M,"R$ 21,04",16645
7910000000000,ATIVADOR DE CACHOS SALON LINE TODECACHO COCO 1X300ML,"R$ 29,91",16646
7910000000000,ATIVADOR DE CACHOS SALON LINE TODECA VINAGRE DE MACA 1X30,"R$ 29,96",16647
7910000000000,ATIVADOR DE CACHOS SALON LINE TODECACHO DEF PROL 1X300,"R$ 39,86",16648
7910000000000,ATIVADOR DE CACHOS SALON LINE TODECACHO DEF VOLUM 1X300ML,"R$ 22,17",16649
7910000000000,CREME PENTEAR SALON LINE DEFINICAO NATURAL 1X1KG,"R$ 34,21",16650
7910000000000,TONICO SALON LINE SOS BOMBA FORCA E ENGROSSAMENTO 1X100ML,"R$ 35,08",16651
7910000000000,GEL SALON LINE TODECACHO DEFINICAO DAY AFTER 1X300GR,"R$ 21,28",16652
7910000000000,GEL SALON LINE TODECACHO DEFINICAO BABOSA 1X300GR,"R$ 37,33",16653
7910000000000,SPRAY SALON LINE TODECACHO TERMICO DAY AFTER 1X300ML,"R$ 41,32",16654
7910000000000,CREME PENTEAR SALON LINE TODECACHO CACHOS DOS SONH 1X300ML,"R$ 48,59",16655
7910000000000,CREME PENTEAR SALON LINE TODECACHO CRESPO DIVINO 1X300ML,"R$ 36,83",16656
7910000000000,CREME PENTEAR SALON LINE TODECACHO CRESPISSIMO PODE 1X300ML,"R$ 45,89",16657
7910000000000,CREME PENTEAR SALON LINE HIDRA3 EM 1 BABOSA 1X300ML,"R$ 14,07",16658
7910000000000,CREME PENTEAR SALON LINE HIDRA3 EM 1 OLEO DE COCO 1X300ML,"R$ 24,73",16659
7910000000000,CREME PENTEAR SALON LINE SOS CACH 5 EM 1 OLEO DE COCO 1X1K,"R$ 16,29",16660
7910000000000,ATIVADOR SALON LINE SOS CACHOS OLEO DE COCO 1X1KG,"R$ 37,69",16661
7910000000000,GELATINA SALON LINE SOS CACHOS OLEO DE COCO 1X400GR,"R$ 46,77",16662
7910000000000,GELATINA SALON LINE SOS CACHOS SUPER OLEOS 1X400GR,"R$ 33,48",16663
7910000000000,CREME PENTEAR SOS CACHOS SUPER OLEOS 1X1KG,"R$ 14,43",16664
7910000000000,OLEO SALON LINE SOS CACHOS SUPER OLEOS 1X100ML,"R$ 30,92",16665
7910000000000,CREME PENTEAR SALON LINE SOS CACHOS OLEO DE MANGA 1X1KG,"R$ 23,36",16666
7910000000000,ATIVADOR SALON LINE SOS CACHOS MEL E OLEO DE ARGAN 1X1KG,"R$ 45,64",16667
7910000000000,CREME PENTEAR INFANTIL SALON LINE SOS CACHOS 5/1 KIDS 1X1KG,"R$ 19,79",16668
7910000000000,GELATINA INFANTIL SALON LINE SOS CACHOS HIDRATAC KIDS 1X400g,"R$ 14,05",16669
7910000000000,GELATINA SALON LINE TODECACHO NUTRITIVA 1X550GR,"R$ 45,01",16670
7910000000000,GELATINA SALON LINE TODECACHO FORTALECEDORA 1X550GR,"R$ 33,97",16671
7910000000000,GELATINA SALON LINE TODECACHO HIDRATANTE CREMOSA 1X550GR,"R$ 27,76",16672
7910000000000,GELATINA SALON LINE SOS CACHOS MANTEIGA DE KARITE 1X400GR,"R$ 21,46",16673
7910000000000,CERA CAPILAR SALON LINE MEN ESSENCE FIXACAO FORTE 1X60G,"R$ 18,39",16674
7910000000000,CERA CAPILAR SALON LINE MEN ESSENCE FIXACAO EXTRAFORTE 1X60G,"R$ 38,41",16675
7910000000000,CREME PENTEAR SALON LINE GELATINA+ DEF EXTRAORDINARIA 1X1KGR,"R$ 34,09",16676
7910000000000,CREME PENTEAR SALON LINE 5 EM 1 TRATAMENTO PROLONGADO 1X1KG,"R$ 14,45",16677
7910000000000,OLEO SALON LINE SOS CACHOS 10/1 MULTIBENEFICIO+PODEROSO 1X10,"R$ 35,83",16678
7910000000000,CREME PENTEAR SALON LINE HIDRA3 EM 1 D-PANTENOL 1X300ML,"R$ 23,44",16679
7910000000000,CONDICIONADOR SALON LINE SOS BOMBA HIDRAT RECONSTRUT 1X300,"R$ 35,85",16680
7910000000000,MASCARA SALON LINE SOS BOMBA HIDRAT RECONSTRUTORA 1X300GR,"R$ 19,40",16681
7910000000000,CREME PENTEAR SALON LINE SOS BOMBA DEFRIZAN HIDRAT RE 1X300,"R$ 23,83",16682
7910000000000,KIT INFANTIL SALON LINE HIDRA KIDS SHAMPOO CACHINHOS +C 2X1,"R$ 46,09",16683
7910000000000,GELATINA SALON LINE TODECACHO BRILHO GLOSS 1X310GR,"R$ 35,76",16684
7910000000000,GELATINA SALON LINE TODECACHO FRIZZ CONTROL 1X310GR,"R$ 28,49",16685
7910000000000,GEL CREME SALON LINE TODECACHO MODELA CACH DOS SONHOS 1X310,"R$ 26,66",16686
7910000000000,CREME MODELADOR SALON LINE TODECAC CACHOS DOS SONHOS 1X500,"R$ 16,28",16687
7910000000000,CREME MODELADOR SALON LINE TODECA CACHOS DOS SONHOS 1X500,"R$ 30,07",16688
7910000000000,CREME PENTEAR SALON LINE DEFINICAO ULTRA VOLUME 1X1KG,"R$ 44,03",16689
7910000000000,CREME PENTEAR SALON LINE KIDS CACHINHOS BRILHANTES 1X1KG,"R$ 39,10",16690
7910000000000,GELATINA SALON LINE TODECACHO MODELADORA KIDS UVA 1X550GR,"R$ 13,56",16691
7910000000000,GELATINA SALON LINE TODECACHO ATIVADORA KIDS MELANCIA 1X550G,"R$ 28,12",16692
7910000000000,CREME PENTEAR SALON LINE KIDS CACHINHOS PODEROSOS MELAO 1X1K,"R$ 37,08",16693
7910000000000,CREME PENTEAR SALON LINE KIDS CACHINHOS MARARACUJA 1X1KG,"R$ 26,05",16694
7910000000000,GELATINA SALON LINE TODECACHO ANTIFRIZZ KIDS MELAO 1X550G,"R$ 43,78",16695
7910000000000,GELATINA SALON LINE TODECACHO HIDRATANTE KIDS MARACUJA 1X550,"R$ 42,65",16696
7910000000000,SHAMPOO SALON LINE MEU LISO ESCUDO ANTIPOROSIDADE 1X300ML,"R$ 27,63",16697
7910000000000,CONDICIONADOR SALON LINE MEU LISO ESCUDO ANTIPOROSIDADE 1X30,"R$ 28,62",16698
7910000000000,MASCARA SALON LINE MEU LISO ESCUDO ANTIPOROSIDADE 1X300GR,"R$ 26,27",16699
7910000000000,ACIDIFICANTE SALON LINE MEU LISO ESCUDO ANTIPOROSIDADE 1X240,"R$ 29,59",16700
7910000000000,CREME PENTEAR SALON LINE MEU LISO ESCUDO ANTIPOROSI 1X250,"R$ 44,48",16701
7910000000000,CREME MULTIFUNCIONAL SALON LINE KIDS 3 EM 1 MULTY 1X1KG,"R$ 29,36",16702
7910000000000,CREME MULTIFUNCIONAL SALON LINE KIDS 3 EM 1 CACHINHOS 1X1KG,"R$ 39,55",16703
7910000000000,CR PENT S LINE CACHINHOS NUTRI CHOCO 1KG,"R$ 29,21",16704
7910000000000,CR PENT S LINE ATIVADOR DEF NUTRITIV 1KG,"R$ 23,16",16705
7910000000000,CREME SALON LINE CACHOS DOS SONHOS 3/1 MULTY MARACUJA 1X1KG,"R$ 19,67",16706
